ref,state,constituency,img_link,won_status,votes,votes_percentage,name,party_name
768,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ANAND-2024-20240426121246.jpg,lost,679,( -95502),ANANDA RAO PANDITI,Andhra Rastra Praja Samithi
769,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SIVAS-2024-20240423020830.jpg,lost,320,( -95861),SIVA SANKAR REDDY SIDDAMREDDY,Independent
770,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAJAR-2024-20240418070402.jpg,lost,169,( -96012),RAJA RAMI REDDY SRIYAPUREDDY,Anna YSR Congress Party
771,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/LEKKA-2024-20240422112144.jpg,lost,117,( -96064),LEKKALA SREENUVASULA REDDY,Jai Bharat National Party
772,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/AVULA-2024-20240422111303.jpg,lost,102,( -96079),AVULA VENKATA RAMANA,Independent
773,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BALAI-2024-20240425115257.jpg,lost,95,( -96086),BALAIAH YADAV POTHANABOINA,Independent
774,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAGHU-2024-20240425112303.jpg,lost,90,( -96091),RAGHURAMI REDDY MUTHURU,Revolutionary Socialist Party
775,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/AVUTA-2024-20240426120458.jpg,lost,53,( -96128),AVUTALA RAJESWARA REDDY,All India Forward Bloc
776,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/YELLU-2024-20240424073815.jpg,lost,50,( -96131),YELLUGALLA RAJESH,Mahajana Rajyam Party
777,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VENKA-2024-20240425115006.jpg,lost,43,( -96138),VENKATA SUDHAKAR REDDY PALLAVOLU,Rashtriya Samaj Dal (R)
778,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAVEE-2024-20240425112753.jpg,lost,38,( -96143),RAVEENDRA ANDE,Samajwadi Party
779,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,1564,( -94617),NOTA,None of the Above
780,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NANDY-2024-20240419020906.jpg,won,106712,(+ 22744),NANDYALA VARADA RAJULA REDDY,Telugu Desam
781,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RACHA-2024-20240422115014.jpg,lost,83968,( -22744),RACHAMALLU SIVA PRASAD REDDY,Yuvajana Sramika Rythu Congress Party
782,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240422030908.jpg,lost,6016,( -100696),SHAIK POOLA MAHAMMAD NAZEER,Indian National Congress
783,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PICHO-2024-20240422023528.jpg,lost,1733,( -104979),PICHOLLA SUBBARAYUDU,Bahujan Samaj Party
784,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAVIK-2024-20240425051247.jpg,lost,199,( -106513),T. RAVI KUMAR,Independent
785,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/TANAG-2024-20240420025716.jpg,lost,192,( -106520),T. KARUNAKAR,Jaibhim Rao Bharat Party
786,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BOLLA-2024-20240419023946.jpg,lost,125,( -106587),BOLLAVARAM VENKATA PRASAD REDDY,Independent
787,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PALLE-2024-20240424013017.jpg,lost,111,( -106601),CHANDRA PRABHAKARA REDDY PALLETI,Independent
788,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/POTHU-2024-20240424034955.jpg,lost,91,( -106621),POTHUGANTI RAFI,Jai Bharat National Party
789,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/POGAA-2024-20240425035807.jpg,lost,90,( -106622),POGAKU HANUMANTHA REDDY,Pyramid Party of India
790,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240423020357.jpg,lost,71,( -106641),MAHMMED RAFI,Navarang Congress Party
791,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/EVSUR-2024-20240425061126.jpg,lost,69,( -106643),E. L. V. SURESH BABU,Jaathia Chethi Vruthula Ikya Vedika Party
792,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PUTTA-2024-20240420020625.jpg,lost,64,( -106648),PUTTA LAKSHMI REDDY,Independent
793,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/GUNDL-2024-20240429084706.jpg,lost,60,( -106652),GUNDLADURTHI SEETHARAMIREDDY,Jai Maha Bharath Party
794,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BANGA-2024-20240425122159.jpg,lost,43,( -106669),P. MUNI REDDY BANGARU,All India Forward Bloc
795,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,1740,( -104972),NOTA,None of the Above
796,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KRISH-2024-20240423011629.jpg,won,95207,(+ 25357),KRISHNA CHAITANYA REDDY PUTHA,Telugu Desam
797,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/POCHI-2024-20240422060221.jpg,lost,69850,( -25357),POCHIMAREDDY RAVINDRANATH REDDY,Yuvajana Sramika Rythu Congress Party
798,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHINN-2024-20240426123911.jpg,lost,2261,( -92946),CHINNARIGANDLA BALA CHENNAIAH,Bahujan Samaj Party
799,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GALIC-2024-20240422063656.jpg,lost,1092,( -94115),GALI CHANDRA,Communist Party of India
800,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VEERA-2024-20240426010839.jpg,lost,823,( -94384),VEERANARAYANA REDDY RAJOLI,Independent
801,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAJAS-2024-20240426113728.jpg,lost,222,( -94985),RAJASEKHAR REDDY LINGALA,Independent
802,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NARRE-2024-20240422062106.jpg,lost,193,( -95014),NARREDDY KISHORE REDDY,Jai Swaraj Party
803,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/YARAM-2024-20240426011814.jpg,lost,145,( -95062),YARAMALA ANITHA,Independent
804,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PAMUJ-2024-20240426010256.jpg,lost,115,( -95092),PAMUJULA SIVA RAMA BRAMHMAM GOUD,Pyramid Party of India
805,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PUTHA-2024-20240426020317.jpg,lost,86,( -95121),PUTHA NAGESHWARA REDDY,Young Senior Rich Common People Kings Party
806,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MADHU-2024-20240424051542.jpg,lost,74,( -95133),MADHUSUDHANA REDDY GUMMALLA,Independent
807,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,2128,( -93079),NOTA,None of the Above
808,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MANDI-2024-20240419024522.jpg,won,95925,(+ 2495),MANDIPALLI RAMPRASAD REDDY,Telugu Desam
809,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GADIK-2024-20240422123912.jpg,lost,93430,( -2495),GADIKOTA SRIKANTH REDDY,Yuvajana Sramika Rythu Congress Party
810,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240419124704.jpg,lost,5571,( -90354),SHAIK ALLABAKASH,Indian National Congress
811,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BUSAP-2024-20240424032957.jpg,lost,1289,( -94636),BUSAPOGULA ANJINEYULU,Bahujan Samaj Party
812,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KOTHA-2024-20240425061710.jpg,lost,418,( -95507),KOTHA SREEKANTH REDDY,Independent
813,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240425013743.jpg,lost,332,( -95593),SHAIK MOHAMMED GHOUSE,Independent
814,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ANANT-2024-20240423033923.jpg,lost,308,( -95617),ANANTHAPURAM HARI KRISHNA,Liberation Congress Party
815,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MANOH-2024-20240420125756.jpg,lost,173,( -95752),MANOHAR REPANA,Anna YSR Congress Party
816,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MULAL-2024-20240425043147.jpg,lost,169,( -95756),MULALA CHIDAMBAR REDDY,Indian Praja Congress
817,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GUDIM-2024-20240423013739.jpg,lost,149,( -95776),GUDI MADHU SUDHAN,Jai Bharat National Party
818,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VATTA-2024-20240425052726.jpg,lost,142,( -95783),VATTAM NARESH KUMAR REDDY,Independent
819,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240422022452.jpg,lost,125,( -95800),SHAIK SHAPABUL BASHA,Indian Union Muslim League
820,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PENUG-2024-20240422035701.jpg,lost,101,( -95824),PENUGONDA VENKATARAMANA,Independent
821,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240425054200.jpg,lost,95,( -95830),SHAIK DARBAR ALI,Navarang Congress Party
822,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240424040423.jpg,lost,82,( -95843),SHAIK JEELAN BASHA,Jatiya Jana Sena Party
823,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,1592,( -94333),NOTA,None of the Above
824,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MADHA-2024-20240424064624.jpg,won,90988,(+ 18860),MADHAVI REDDAPPA GARI,Telugu Desam
825,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/AMZAT-2024-20240424070803.jpg,lost,72128,( -18860),AMZATH BASHA SHAIK BEPARI,Yuvajana Sramika Rythu Congress Party
826,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/TUMMA-2024-20240428051419.jpg,lost,24500,( -66488),T.K. AFZAL. ALI KHAN,Indian National Congress
827,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/VENKA-2024-20240430024807.jpg,lost,360,( -90628),VENKATA SUBBA REDDY RAJU,Bahujan Samaj Party
828,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PATTU-2024-20240422020822.jpg,lost,285,( -90703),PATTUPOGULA PAVAN KUMAR,National Maha Sabha Party
829,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PANET-2024-20240423034521.jpg,lost,155,( -90833),SUDHAKAR PANETI,Independent
830,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/AVVAR-2024-20240418042204.jpg,lost,117,( -90871),AVVARU MALLIKARJUNA,Jaathia Chethi Vruthula Ikya Vedika Party
831,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/AKBER-2024-20240506082002.jpg,lost,116,( -90872),AKBER MAHABOOB BASHA,Anna YSR Congress Party
832,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/DWARA-2024-20240425105456.jpg,lost,111,( -90877),VEMPALLI DWARAKA NATH REDDY,Independent
833,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SETTY-2024-20240422013619.jpg,lost,105,( -90883),SETTYPALLE SUBRAMANYAM,Reforms Party of India
834,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/AHMED-2024-20240424071717.jpg,lost,85,( -90903),AHMED BASHA SHAIK BEPARI,Independent
835,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/SHAIK-2024-20240422015713.jpg,lost,69,( -90919),SHAIK ALISHARE,Indian Union Muslim League
836,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/LOMAD-2024-20240503052348.jpg,lost,64,( -90924),LOMADA CHANDRA MOHAN REDDY,Independent
837,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,1444,( -89544),NOTA,None of the Above
838,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KAKAR-2024-20240422014411.jpg,won,101537,(+ 9621),KAKARLA SURESH,Telugu Desam
839,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAJAG-2024-20240424010632.jpg,lost,91916,( -9621),MEKAPATI RAJAGOPAL REDDY,Yuvajana Sramika Rythu Congress Party
840,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ANILK-2024-20240423031104.jpg,lost,2512,( -99025),ANIL KUMAR REDDY SOMU,Indian National Congress
841,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KRAKU-2024-20240420011646.jpg,lost,978,( -100559),KRAKUTURU PUSHPANJALI,Bahujan Samaj Party
842,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VINJA-2024-20240423035345.jpg,lost,405,( -101132),VINJAM SRIKANTH,Independent
843,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NALLA-2024-20240424115013.jpg,lost,340,( -101197),NALLAPANENI VENKATESWARLU,Pyramid Party of India
844,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAVIP-2024-20240422024122.jpg,lost,324,( -101213),RAVIPATI SAMBAIAH,Independent
845,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/LEKKA-2024-20240425015427.jpg,lost,170,( -101367),LEKKALA KONDAIAH,Independent
846,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAMES-2024-20240425043902.jpg,lost,149,( -101388),RAMESH DUDDUKURU,Independent
847,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KETHI-2024-20240423041448.jpg,lost,90,( -101447),KETHIREDDY KRISHNA KUMAR REDDY,Independent
848,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHEJA-2024-20240425125440.jpg,lost,88,( -101449),CHEJARLA SUBBA REDDY,Independent
849,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/DRMU-2024-20240423023240.jpg,lost,88,( -101449),DR. MULA VENKATA RAMANA REDDY,Independent
850,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHERU-2024-20240418021140.jpg,lost,82,( -101455),CHERUKURI VENUGOPAL,Independent
851,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MANOH-2024-20240423010348.jpg,lost,78,( -101459),PAIDI MANOHAR,Radical Party of India (Ambedkarist)
852,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NARAS-2024-20240425013053.jpg,lost,63,( -101474),DONTHIREDDY NARASIMHA REDDY,Independent
853,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,2072,( -99465),NOTA,None of the Above
854,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/KURUG-2024-20240424062138.jpg,won,104398,(+ 16294),KURUGONDLA RAMAKRISHNA,Telugu Desam
855,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/NEDUR-2024-20240427110515.jpg,lost,88104,( -16294),NEDURUMALLI RAM KUMAR REDDY,Yuvajana Sramika Rythu Congress Party
856,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PANTA-2024-20240422023543.jpg,lost,1935,( -102463),PANTA SRINIVASULU REDDY,Indian National Congress
857,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/PERAL-2024-20240430123143.jpg,lost,729,( -103669),PERALA   JAYACHANDRA,Bahujan Samaj Party
858,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHITT-2024-20240424065350.jpg,lost,479,( -103919),CH. VENKATACHALAPATHI,Independent
859,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240419065028.jpg,lost,226,( -104172),SHAIK SHAFI,Radical Party of India (Ambedkarist)
860,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SNAG-2024-20240426030032.jpg,lost,202,( -104196),S. NAGARAJU,Neethi Nijayithi Party
861,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHEMU-2024-20240426041923.jpg,lost,187,( -104211),CH. SIVAKRISHNA,Bharatha Chaitanya Yuvajana Party
862,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ARMUG-2024-20240420113645.jpg,lost,161,( -104237),ARMUGON. V,Independent
863,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MUPPA-2024-20240425105001.jpg,lost,107,( -104291),MUPPALLA SREERAMARAJU,Jai Bharat National Party
864,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,3037,( -101361),NOTA,None of the Above
865,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NELAV-2024-20240419041307.jpg,won,111048,(+ 29115),NELAVALA VIJAYASREE,Telugu Desam
866,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/KILIV-2024-20240428060245.jpg,lost,81933,( -29115),KILIVETI SANJEEVAIAH,Yuvajana Sramika Rythu Congress Party
867,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHAND-2024-20240424010321.jpg,lost,4124,( -106924),CHANDANAMUDI SIVA,Indian National Congress
868,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/THOPP-2024-20240422024835.jpg,lost,666,( -110382),TOPPANI RAMANAIAH,Bahujan Samaj Party
869,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/NIDIG-2024-20240422040803.jpg,lost,594,( -110454),NIDIGUNTA ARUNA,Independent
870,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KANDA-2024-20240422022239.jpg,lost,520,( -110528),KANDATI RAJANIKANTH,Liberation Congress Party
871,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BURAK-2024-20240420012751.jpg,lost,369,( -110679),BURAKALA LEELA MOHAN,Independent
872,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/2024/ac/E24/S01/121/1713936534IMG-20240424-WA0160.jpg,lost,280,( -110768),T.S.RAGHAVULU,Independent
873,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BIGUV-2024-20240425034926.jpg,lost,181,( -110867),BIGUVU SRINIVASULU,Samajwadi Party
874,Andhra Pradesh,Ichchapuram(1),img/nota.jpg,,3423,( -107625),NOTA,None of the Above
875,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/PASIM-2024-20240429104350.jpg,won,102675,(+ 21192),PASIM SUNIL KUMAR,Telugu Desam
876,Andhra Pradesh,Ichchapuram(1),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MERIG-2024-20240419022032.jpg,lost,81483,( -21192),MERIGA MURALIDHAR,Yuvajana Sramika Rythu Congress Party
